index,1, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude,0, distance, rssi
101,1,374124620,1271229770,374134493,1271220642,0,0,-255
102,1,374124620,1271229770,374134491,1271220639,0,0,-255
103,1,374124620,1271229770,374134489,1271220635,0,0,-255
104,1,374124620,1271229770,374134487,1271220631,0,0,-255
105,1,374124620,1271229770,374134484,1271220628,0,0,-255
106,1,374124620,1271229770,374134482,1271220624,0,0,-255
107,1,374124620,1271229770,374134480,1271220620,0,0,-255
108,1,374124620,1271229770,374134479,1271220617,0,0,-255
109,1,374124620,1271229770,374134479,1271220614,0,0,-255
110,1,374124620,1271229770,374134479,1271220611,0,0,-255
111,1,374124620,1271229770,374134479,1271220609,0,0,-255
112,1,374124620,1271229770,374134479,1271220606,0,0,-255
113,1,374124620,1271229770,374134479,1271220604,0,0,-255
114,1,374124620,1271229770,374134479,1271220601,0,0,-255
115,1,374124620,1271229770,374134479,1271220599,0,0,-255
116,1,374124620,1271229770,374134480,1271220596,0,0,-255
117,1,374124620,1271229770,374134479,1271220593,0,0,-255
118,1,374124620,1271229770,374134480,1271220591,0,0,-255
119,1,374124620,1271229770,374134481,1271220589,0,0,-255
120,1,374124620,1271229770,374134481,1271220587,0,0,-255
121,1,374124620,1271229770,374134482,1271220584,0,0,-255
122,1,374124620,1271229770,374134482,1271220581,0,0,-255
123,1,374124620,1271229770,374134481,1271220578,0,0,-255
124,1,374124620,1271229770,374134481,1271220574,0,0,-255
125,1,374124620,1271229770,374134479,1271220570,0,0,-255
126,1,374124620,1271229770,374134478,1271220566,0,0,-255
127,1,374124620,1271229770,374134477,1271220562,0,0,-255
128,1,374124620,1271229770,374134476,1271220559,0,0,-255
129,1,374124620,1271229770,374134475,1271220555,0,0,-255
130,1,374124620,1271229770,374134474,1271220550,0,0,-255
131,1,374124620,1271229770,374134472,1271220546,0,0,-255
132,1,374124620,1271229770,374134470,1271220542,0,0,-255
133,1,374124620,1271229770,374134470,1271220538,0,0,-255
134,1,374124620,1271229770,374134470,1271220535,0,0,-255
135,1,374124620,1271229770,374134470,1271220531,0,0,-255
136,1,374124620,1271229770,374134469,1271220528,0,0,-255
137,1,374124620,1271229770,374134468,1271220523,0,0,-255
138,1,374124620,1271229770,374134467,1271220519,0,0,-255
139,1,374124620,1271229770,374134466,1271220515,0,0,-255
140,1,374124620,1271229770,374134465,1271220511,0,0,-255
141,1,374124620,1271229770,374134464,1271220507,0,0,-255
142,1,374124620,1271229770,374134462,1271220502,0,0,-255
143,1,374124620,1271229770,374134460,1271220497,0,0,-255
144,1,374124620,1271229770,374134459,1271220490,0,0,-255
145,1,374124620,1271229770,374134459,1271220489,0,0,-255
146,1,374124620,1271229770,374134460,1271220486,0,0,-255
147,1,374124620,1271229770,374134461,1271220483,0,0,-255
148,1,374124620,1271229770,374134460,1271220479,0,0,-255
149,1,374124620,1271229770,374134459,1271220474,0,0,-255
150,1,374124620,1271229770,374134460,1271220471,0,0,-255
151,1,374124620,1271229770,374134460,1271220467,0,0,-255
152,1,374124620,1271229770,374134460,1271220463,0,0,-255
153,1,374124620,1271229770,374134458,1271220457,0,0,-255
154,1,374124620,1271229770,374134456,1271220452,0,0,-255
155,1,374124620,1271229770,374134456,1271220448,0,0,-255
156,1,374124620,1271229770,374134457,1271220444,0,0,-255
157,1,374124620,1271229770,374134457,1271220441,0,0,-255
158,1,374124620,1271229770,374134456,1271220436,0,0,-255
159,1,374124620,1271229770,374134457,1271220433,0,0,-255
160,1,374124620,1271229770,374134458,1271220429,0,0,-255
161,1,374124620,1271229770,374134460,1271220426,0,0,-255
162,1,374124620,1271229770,374134460,1271220423,0,0,-255
163,1,374124620,1271229770,374134460,1271220418,0,0,-255
164,1,374124620,1271229770,374134460,1271220413,0,0,-255
165,1,374124620,1271229770,374134461,1271220409,0,0,-255
166,1,374124620,1271229770,374134461,1271220406,0,0,-255
167,1,374124620,1271229770,374134462,1271220402,0,0,-255
168,1,374124620,1271229770,374134462,1271220398,0,0,-255
169,1,374124620,1271229770,374134463,1271220394,0,0,-255
170,1,374124620,1271229770,374134465,1271220390,0,0,-255
171,1,374124620,1271229770,374134467,1271220385,0,0,-255
172,1,374124620,1271229770,374134473,1271220381,0,0,-255
173,1,374124620,1271229770,374134477,1271220377,0,0,-255
174,1,374124620,1271229770,374134481,1271220373,0,0,-255
175,1,374124620,1271229770,374134486,1271220370,0,0,-255
176,1,374124620,1271229770,374134490,1271220366,0,0,-255
177,1,374124620,1271229770,374134494,1271220362,0,0,-255
178,1,374124620,1271229770,374134499,1271220359,0,0,-255
179,1,374124620,1271229770,374134504,1271220356,0,0,-255
180,1,374124620,1271229770,374134510,1271220353,0,0,-255
181,1,374124620,1271229770,374134515,1271220350,0,0,-255
182,1,374124620,1271229770,374134520,1271220347,0,0,-255
183,1,374124620,1271229770,374134526,1271220344,0,0,-255
184,1,374124620,1271229770,374134531,1271220340,0,0,-255
185,1,374124620,1271229770,374134534,1271220335,0,0,-255
186,1,374124620,1271229770,374134539,1271220331,0,0,-255
187,1,374124620,1271229770,374134544,1271220328,0,0,-255
188,1,374124620,1271229770,374134550,1271220325,0,0,-255
189,1,374124620,1271229770,374134556,1271220323,0,0,-255
190,1,374124620,1271229770,374134562,1271220320,0,0,-255
191,1,374124620,1271229770,374134569,1271220318,0,0,-255
192,1,374124620,1271229770,374134576,1271220316,0,0,-255
193,1,374124620,1271229770,374134583,1271220315,0,0,-255
194,1,374124620,1271229770,374134590,1271220313,0,0,-255
195,1,374124620,1271229770,374134598,1271220311,0,0,-255
196,1,374124620,1271229770,374134605,1271220309,0,0,-255
197,1,374124620,1271229770,374134612,1271220307,0,0,-255
198,1,374124620,1271229770,374134619,1271220305,0,0,-255
199,1,374124620,1271229770,374134626,1271220302,0,0,-255
200,1,374124620,1271229770,374134632,1271220300,0,0,-255
201,1,374124620,1271229770,374134639,1271220297,0,0,-255
202,1,374124620,1271229770,374134646,1271220294,0,0,-255
203,1,374124620,1271229770,374134652,1271220292,0,0,-255
204,1,374124620,1271229770,374134658,1271220289,0,0,-255
205,1,374124620,1271229770,374134664,1271220286,0,0,-255
206,1,374124620,1271229770,374134671,1271220283,0,0,-255
207,1,374124620,1271229770,374134678,1271220281,0,0,-255
208,1,374124620,1271229770,374134685,1271220279,0,0,-255
209,1,374124620,1271229770,374134693,1271220277,0,0,-255
210,1,374124620,1271229770,374134700,1271220274,0,0,-255
211,1,374124620,1271229770,374134707,1271220272,0,0,-255
212,1,374124620,1271229770,374134714,1271220270,0,0,-255
213,1,374124620,1271229770,374134720,1271220267,0,0,-255
214,1,374124620,1271229770,374134727,1271220264,0,0,-255
215,1,374124620,1271229770,374134734,1271220262,0,0,-255
216,1,374124620,1271229770,374134742,1271220260,0,0,-255
217,1,374124620,1271229770,374134749,1271220257,0,0,-255
218,1,374124620,1271229770,374134755,1271220255,0,0,-255
219,1,374124620,1271229770,374134762,1271220252,0,0,-255
220,1,374124620,1271229770,374134768,1271220249,0,0,-255
221,1,374124620,1271229770,374134774,1271220245,0,0,-255
222,1,374124620,1271229770,374134780,1271220242,0,0,-255
223,1,374124620,1271229770,374134787,1271220240,0,0,-255
224,1,374124620,1271229770,374134793,1271220234,0,0,-255
225,1,374124620,1271229770,374134800,1271220234,0,0,-255
226,1,374124620,1271229770,374134807,1271220231,0,0,-255
227,1,374124620,1271229770,374134813,1271220229,0,0,-255
228,1,374124620,1271229770,374134820,1271220226,0,0,-255
229,1,374124620,1271229770,374134827,1271220224,0,0,-255
230,1,374124620,1271229770,374134834,1271220222,0,0,-255
231,1,374124620,1271229770,374134842,1271220221,0,0,-255
232,1,374124620,1271229770,374134849,1271220219,0,0,-255
233,1,374124620,1271229770,374134856,1271220218,0,0,-255
234,1,374124620,1271229770,374134863,1271220216,0,0,-255
235,1,374124620,1271229770,374134871,1271220214,0,0,-255
236,1,374124620,1271229770,374134878,1271220212,0,0,-255
237,1,374124620,1271229770,374134886,1271220212,0,0,-255
238,1,374124620,1271229770,374134894,1271220211,0,0,-255
239,1,374124620,1271229770,374134902,1271220210,0,0,-255
240,1,374124620,1271229770,374134910,1271220209,0,0,-255
241,1,374124620,1271229770,374134918,1271220207,0,0,-255
242,1,374124620,1271229770,374134925,1271220206,0,0,-255
243,1,374124620,1271229770,374134933,1271220205,0,0,-255
244,1,374124620,1271229770,374134941,1271220204,0,0,-255
245,1,374124620,1271229770,374134949,1271220204,0,0,-255
246,1,374124620,1271229770,374134957,1271220203,0,0,-255
247,1,374124620,1271229770,374134964,1271220202,0,0,-255
248,1,374124620,1271229770,374134973,1271220201,0,0,-255
249,1,374124620,1271229770,374134981,1271220201,0,0,-255
250,1,374124620,1271229770,374134989,1271220200,0,0,-255
251,1,374124620,1271229770,374134998,1271220200,0,0,-255
252,1,374124620,1271229770,374135007,1271220200,0,0,-255
253,1,374124620,1271229770,374135016,1271220200,0,0,-255
254,1,374124620,1271229770,374135025,1271220201,0,0,-255
255,1,374124620,1271229770,374135034,1271220201,0,0,-255
256,1,374124620,1271229770,374135042,1271220201,0,0,-255
257,1,374124620,1271229770,374135051,1271220201,0,0,-255
258,1,374124620,1271229770,374135059,1271220201,0,0,-255
259,1,374124620,1271229770,374135068,1271220201,0,0,-255
260,1,374124620,1271229770,374135077,1271220201,0,0,-255
261,1,374124620,1271229770,374135086,1271220200,0,0,-255
262,1,374124620,1271229770,374135094,1271220200,0,0,-255
263,1,374124620,1271229770,374135103,1271220200,0,0,-255
264,1,374124620,1271229770,374135111,1271220200,0,0,-255
265,1,374124620,1271229770,374135120,1271220200,0,0,-255
266,1,374124620,1271229770,374135129,1271220201,0,0,-255
267,1,374124620,1271229770,374135138,1271220201,0,0,-255
268,1,374124620,1271229770,374135147,1271220202,0,0,-255
269,1,374124620,1271229770,374135156,1271220202,0,0,-255
270,1,374124620,1271229770,374135166,1271220203,0,0,-255
271,1,374124620,1271229770,374135174,1271220203,0,0,-255
272,1,374124620,1271229770,374135183,1271220202,0,0,-255
273,1,374124620,1271229770,374135192,1271220203,0,0,-255
274,1,374124620,1271229770,374135201,1271220204,0,0,-255
275,1,374124620,1271229770,374135211,1271220205,0,0,-255
276,1,374124620,1271229770,374135220,1271220205,0,0,-255
277,1,374124620,1271229770,374135229,1271220206,0,0,-255
278,1,374124620,1271229770,374135238,1271220206,0,0,-255
279,1,374124620,1271229770,374135248,1271220207,0,0,-255
280,1,374124620,1271229770,374135257,1271220207,0,0,-255
281,1,374124620,1271229770,374135266,1271220208,0,0,-255
282,1,374124620,1271229770,374135276,1271220210,0,0,-255
283,1,374124620,1271229770,374135286,1271220211,0,0,-255
284,1,374124620,1271229770,374135295,1271220211,0,0,-255
285,1,374124620,1271229770,374135304,1271220212,0,0,-255
286,1,374124620,1271229770,374135313,1271220212,0,0,-255
287,1,374124620,1271229770,374135322,1271220212,0,0,-255
288,1,374124620,1271229770,374135332,1271220213,0,0,-255
289,1,374124620,1271229770,374135341,1271220214,0,0,-255
290,1,374124620,1271229770,374135351,1271220215,0,0,-255
291,1,374124620,1271229770,374135361,1271220216,0,0,-255
292,1,374124620,1271229770,374135370,1271220217,0,0,-255
293,1,374124620,1271229770,374135380,1271220218,0,0,-255
294,1,374124620,1271229770,374135389,1271220219,0,0,-255
295,1,374124620,1271229770,374135398,1271220219,0,0,-255
296,1,374124620,1271229770,374135408,1271220220,0,0,-255
297,1,374124620,1271229770,374135418,1271220221,0,0,-255
298,1,374124620,1271229770,374135428,1271220222,0,0,-255
299,1,374124620,1271229770,374135438,1271220223,0,0,-255
300,1,374124620,1271229770,374135448,1271220224,0,0,-255
301,1,374124620,1271229770,374135458,1271220225,0,0,-255
302,1,374124620,1271229770,374135467,1271220226,0,0,-255
303,1,374124620,1271229770,374135477,1271220227,0,0,-255
304,1,374124620,1271229770,374135487,1271220228,0,0,-255
305,1,374124620,1271229770,374135497,1271220229,0,0,-255
306,1,374124620,1271229770,374135507,1271220230,0,0,-255
307,1,374124620,1271229770,374135517,1271220231,0,0,-255
308,1,374124620,1271229770,374135526,1271220232,0,0,-255
309,1,374124620,1271229770,374135536,1271220233,0,0,-255
310,1,374124620,1271229770,374135546,1271220234,0,0,-255
311,1,374124620,1271229770,374135555,1271220235,0,0,-255
312,1,374124620,1271229770,374135562,1271220236,0,0,-255
313,1,374124620,1271229770,374135576,1271220234,0,0,-255
314,1,374124620,1271229770,374135586,1271220238,0,0,-255
315,1,374124620,1271229770,374135596,1271220239,0,0,-255
316,1,374124620,1271229770,374135605,1271220239,0,0,-255
317,1,374124620,1271229770,374135614,1271220240,0,0,-255
318,1,374124620,1271229770,374135623,1271220240,0,0,-255
319,1,374124620,1271229770,374135633,1271220241,0,0,-255
320,1,374124620,1271229770,374135643,1271220242,0,0,-255
321,1,374124620,1271229770,374135652,1271220242,0,0,-255
322,1,374124620,1271229770,374135661,1271220242,0,0,-255
323,1,374124620,1271229770,374135671,1271220243,0,0,-255
324,1,374124620,1271229770,374135681,1271220244,0,0,-255
325,1,374124620,1271229770,374135690,1271220244,0,0,-255
326,1,374124620,1271229770,374135700,1271220246,0,0,-255
327,1,374124620,1271229770,374135710,1271220247,0,0,-255
328,1,374124620,1271229770,374135721,1271220248,0,0,-255
329,1,374124620,1271229770,374135730,1271220249,0,0,-255
330,1,374124620,1271229770,374135740,1271220250,0,0,-255
331,1,374124620,1271229770,374135750,1271220251,0,0,-255
332,1,374124620,1271229770,374135759,1271220252,0,0,-255
333,1,374124620,1271229770,374135770,1271220252,0,0,-255
334,1,374124620,1271229770,374135780,1271220253,0,0,-255
335,1,374124620,1271229770,374135790,1271220255,0,0,-255
336,1,374124620,1271229770,374135800,1271220256,0,0,-255
337,1,374124620,1271229770,374135810,1271220257,0,0,-255
338,1,374124620,1271229770,374135820,1271220259,0,0,-255
339,1,374124620,1271229770,374135830,1271220260,0,0,-255
340,1,374124620,1271229770,374135840,1271220261,0,0,-255
341,1,374124620,1271229770,374135851,1271220263,0,0,-255
342,1,374124620,1271229770,374135862,1271220265,0,0,-255
343,1,374124620,1271229770,374135874,1271220268,0,0,-255
344,1,374124620,1271229770,374135885,1271220270,0,0,-255
345,1,374124620,1271229770,374135895,1271220273,0,0,-255
346,1,374124620,1271229770,374135906,1271220275,0,0,-255
347,1,374124620,1271229770,374135917,1271220276,0,0,-255
348,1,374124620,1271229770,374135927,1271220279,0,0,-255
349,1,374124620,1271229770,374135939,1271220281,0,0,-255
350,1,374124620,1271229770,374135951,1271220284,0,0,-255
351,1,374124620,1271229770,374135962,1271220286,0,0,-255
352,1,374124620,1271229770,374135972,1271220288,0,0,-255
353,1,374124620,1271229770,374135983,1271220290,0,0,-255
354,1,374124620,1271229770,374135994,1271220292,0,0,-255
355,1,374124620,1271229770,374136005,1271220294,0,0,-255
356,1,374124620,1271229770,374136016,1271220296,0,0,-255
357,1,374124620,1271229770,374136027,1271220299,0,0,-255
358,1,374124620,1271229770,374136038,1271220302,0,0,-255
359,1,374124620,1271229770,374136049,1271220303,0,0,-255
360,1,374124620,1271229770,374136060,1271220306,0,0,-255
361,1,374124620,1271229770,374136071,1271220308,0,0,-255
362,1,374124620,1271229770,374136082,1271220310,0,0,-255
363,1,374124620,1271229770,374136094,1271220312,0,0,-255
364,1,374124620,1271229770,374136105,1271220315,0,0,-255
365,1,374124620,1271229770,374136115,1271220317,0,0,-255
366,1,374124620,1271229770,374136126,1271220319,0,0,-255
367,1,374124620,1271229770,374136136,1271220320,0,0,-255
368,1,374124620,1271229770,374136148,1271220322,0,0,-255
369,1,374124620,1271229770,374136158,1271220323,0,0,-255
370,1,374124620,1271229770,374136169,1271220325,0,0,-255
371,1,374124620,1271229770,374136180,1271220327,0,0,-255
372,1,374124620,1271229770,374136190,1271220329,0,0,-255
373,1,374124620,1271229770,374136201,1271220331,0,0,-255
374,1,374124620,1271229770,374136212,1271220333,0,0,-255
375,1,374124620,1271229770,374136222,1271220334,0,0,-255
376,1,374124620,1271229770,374136232,1271220336,0,0,-255
377,1,374124620,1271229770,374136244,1271220337,0,0,-255
378,1,374124620,1271229770,374136254,1271220339,0,0,-255
379,1,374124620,1271229770,374136265,1271220341,0,0,-255
380,1,374124620,1271229770,374136275,1271220342,0,0,-255
381,1,374124620,1271229770,374136286,1271220344,0,0,-255
382,1,374124620,1271229770,374136297,1271220346,0,0,-255
383,1,374124620,1271229770,374136308,1271220348,0,0,-255
384,1,374124620,1271229770,374136318,1271220350,0,0,-255
385,1,374124620,1271229770,374136329,1271220352,0,0,-255
386,1,374124620,1271229770,374136342,1271220355,0,0,-255
387,1,374124620,1271229770,374136353,1271220357,0,0,-255
388,1,374124620,1271229770,374136365,1271220360,0,0,-255
389,1,374124620,1271229770,374136376,1271220363,0,0,-255
390,1,374124620,1271229770,374136388,1271220365,0,0,-255
391,1,374124620,1271229770,374136400,1271220368,0,0,-255
392,1,374124620,1271229770,374136411,1271220371,0,0,-255
393,1,374124620,1271229770,374136424,1271220374,0,0,-255
394,1,374124620,1271229770,374136435,1271220377,0,0,-255
395,1,374124620,1271229770,374136447,1271220379,0,0,-255
396,1,374124620,1271229770,374136459,1271220383,0,0,-255
397,1,374124620,1271229770,374136472,1271220386,0,0,-255
398,1,374124620,1271229770,374136484,1271220389,0,0,-255
399,1,374124620,1271229770,374136496,1271220392,0,0,-255
400,1,374124620,1271229770,374136508,1271220396,0,0,-255
401,1,374124620,1271229770,374136521,1271220400,0,0,-255
402,1,374124620,1271229770,374136533,1271220404,0,0,-255
403,1,374124620,1271229770,374136546,1271220409,0,0,-255
404,1,374124620,1271229770,374136559,1271220414,0,0,-255
405,1,374124620,1271229770,374136573,1271220420,0,0,-255
406,1,374124620,1271229770,374136586,1271220425,0,0,-255
407,1,374124620,1271229770,374136599,1271220430,0,0,-255
408,1,374124620,1271229770,374136611,1271220435,0,0,-255
409,1,374124620,1271229770,374136624,1271220440,0,0,-255
410,1,374124620,1271229770,374136638,1271220446,0,0,-255
411,1,374124620,1271229770,374136651,1271220452,0,0,-255
412,1,374124620,1271229770,374136664,1271220458,0,0,-255
413,1,374124620,1271229770,374136677,1271220464,0,0,-255
414,1,374124620,1271229770,374136690,1271220470,0,0,-255
415,1,374124620,1271229770,374136705,1271220477,0,0,-255
416,1,374124620,1271229770,374136718,1271220483,0,0,-255
417,1,374124620,1271229770,374136732,1271220490,0,0,-255
418,1,374124620,1271229770,374136745,1271220496,0,0,-255
419,1,374124620,1271229770,374136759,1271220503,0,0,-255
420,1,374124620,1271229770,374136772,1271220510,0,0,-255
421,1,374124620,1271229770,374136785,1271220516,0,0,-255
422,1,374124620,1271229770,374136798,1271220522,0,0,-255
423,1,374124620,1271229770,374136812,1271220529,0,0,-255
424,1,374124620,1271229770,374136827,1271220536,0,0,-255
425,1,374124620,1271229770,374136840,1271220543,0,0,-255
426,1,374124620,1271229770,374136853,1271220550,0,0,-255
427,1,374124620,1271229770,374136867,1271220556,0,0,-255
428,1,374124620,1271229770,374136880,1271220563,0,0,-255
429,1,374124620,1271229770,374136892,1271220569,0,0,-255
430,1,374124620,1271229770,374136905,1271220575,0,0,-255
431,1,374124620,1271229770,374136919,1271220582,0,0,-255
432,1,374124620,1271229770,374136932,1271220588,0,0,-255
433,1,374124620,1271229770,374136946,1271220595,0,0,-255
434,1,374124620,1271229770,374136960,1271220602,0,0,-255
435,1,374124620,1271229770,374136973,1271220609,0,0,-255
436,1,374124620,1271229770,374136986,1271220616,0,0,-255
437,1,374124620,1271229770,374136999,1271220622,0,0,-255
438,1,374124620,1271229770,374137012,1271220628,0,0,-255
439,1,374124620,1271229770,374137025,1271220635,0,0,-255
440,1,374124620,1271229770,374137038,1271220641,0,0,-255
441,1,374124620,1271229770,374137051,1271220648,0,0,-255
442,1,374124620,1271229770,374137066,1271220655,0,0,-255
443,1,374124620,1271229770,374137080,1271220661,0,0,-255
444,1,374124620,1271229770,374137093,1271220668,0,0,-255
445,1,374124620,1271229770,374137108,1271220675,0,0,-255
446,1,374124620,1271229770,374137122,1271220682,0,0,-255
447,1,374124620,1271229770,374137135,1271220688,0,0,-255
448,1,374124620,1271229770,374137148,1271220693,0,0,-255
449,1,374124620,1271229770,374137162,1271220700,0,0,-255
450,1,374124620,1271229770,374137176,1271220706,0,0,-255
451,1,374124620,1271229770,374137190,1271220713,0,0,-255
452,1,374124620,1271229770,374137206,1271220720,0,0,-255
453,1,374124620,1271229770,374137220,1271220727,0,0,-255
454,1,374124620,1271229770,374137235,1271220734,0,0,-255
455,1,374124620,1271229770,374137250,1271220741,0,0,-255
456,1,374124620,1271229770,374137264,1271220748,0,0,-255
457,1,374124620,1271229770,374137279,1271220755,0,0,-255
458,1,374124620,1271229770,374137293,1271220761,0,0,-255
459,1,374124620,1271229770,374137308,1271220768,0,0,-255
460,1,374124620,1271229770,374137322,1271220774,0,0,-255
461,1,374124620,1271229770,374137337,1271220781,0,0,-255
462,1,374124620,1271229770,374137352,1271220788,0,0,-255
463,1,374124620,1271229770,374137366,1271220795,0,0,-255
464,1,374124620,1271229770,374137380,1271220801,0,0,-255
465,1,374124620,1271229770,374137394,1271220808,0,0,-255
466,1,374124620,1271229770,374137409,1271220814,0,0,-255
467,1,374124620,1271229770,374137424,1271220821,0,0,-255
468,1,374124620,1271229770,374137440,1271220829,0,0,-255
469,1,374124620,1271229770,374137455,1271220836,0,0,-255
470,1,374124620,1271229770,374137472,1271220844,0,0,-255
471,1,374124620,1271229770,374137488,1271220851,0,0,-255
472,1,374124620,1271229770,374137503,1271220857,0,0,-255
473,1,374124620,1271229770,374137518,1271220864,0,0,-255
474,1,374124620,1271229770,374137532,1271220870,0,0,-255
475,1,374124620,1271229770,374137547,1271220877,0,0,-255
476,1,374124620,1271229770,374137563,1271220884,0,0,-255
477,1,374124620,1271229770,374137578,1271220891,0,0,-255
478,1,374124620,1271229770,374137595,1271220898,0,0,-255
