index, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude, distance, rssi
104,375560713,1270477027,375555509,1270471606,0,-63
105,375560713,1270477027,375555509,1270471607,0,-63
106,375560713,1270477027,375555499,1270471966,0,-63
107,375560713,1270477027,375555498,1270471966,0,-63
108,375560713,1270477027,375555498,1270471965,0,-66
109,375560713,1270477027,375555498,1270471966,0,-66
110,375560713,1270477027,375555495,1270472158,0,-66
111,375560713,1270477027,375555495,1270472159,0,-66
112,375560713,1270477027,375555495,1270472159,0,-66
113,375560713,1270477027,375555494,1270472159,0,-66
114,375560713,1270477027,375555494,1270472159,0,-60
115,375560713,1270477027,375555494,1270472160,0,-60
116,375560713,1270477027,375555493,1270472161,0,-60
117,375560713,1270477027,375555493,1270472161,0,-60
118,375560713,1270477027,375555493,1270472161,0,-60
119,375560713,1270477027,375555492,1270472161,0,-60
120,375560713,1270477027,375555508,1270472356,0,-60
121,375560713,1270477027,375555507,1270472357,0,-59
122,375560713,1270477027,375555507,1270472358,0,-59
123,375560713,1270477027,375555507,1270472358,0,-59
124,375560713,1270477027,375555506,1270472358,0,-59
125,375560713,1270477027,375555506,1270472358,0,-59
126,375560713,1270477027,375555505,1270472359,0,-59
127,375560713,1270477027,375555505,1270472360,0,-59
128,375560713,1270477027,375555505,1270472359,0,-59
129,375560713,1270477027,375555532,1270472555,0,-56
130,375560713,1270477027,375555532,1270472555,0,-56
131,375560713,1270477027,375555531,1270472557,0,-56
132,375560713,1270477027,375555531,1270472558,0,-56
133,375560713,1270477027,375555530,1270472558,0,-55
134,375560713,1270477027,375555530,1270472558,0,-55
135,375560713,1270477027,375555529,1270472559,0,-55
136,375560713,1270477027,375555529,1270472560,0,-55
137,375560713,1270477027,375555528,1270472561,0,-55
138,375560713,1270477027,375555528,1270472560,0,-55
139,375560713,1270477027,375555560,1270472757,0,-55
140,375560713,1270477027,375555560,1270472757,0,-55
141,375560713,1270477027,375555559,1270472759,0,-55
142,375560713,1270477027,375555559,1270472761,0,-55
143,375560713,1270477027,375555558,1270472762,0,-55
144,375560713,1270477027,375555558,1270472761,0,-55
145,375560713,1270477027,375555558,1270472761,0,-55
146,375560713,1270477027,375555557,1270472762,0,-55
147,375560713,1270477027,375555557,1270472763,0,-41
148,375560713,1270477027,375555556,1270472764,0,-41
149,375560713,1270477027,375555587,1270472962,0,-41
150,375560713,1270477027,375555586,1270472962,0,-41
151,375560713,1270477027,375555585,1270472963,0,-41
152,375560713,1270477027,375555585,1270472965,0,-41
153,375560713,1270477027,375555584,1270472967,0,-41
154,375560713,1270477027,375555583,1270472967,0,-41
155,375560713,1270477027,375555583,1270472967,0,-41
156,375560713,1270477027,375555582,1270472968,0,-41
157,375560713,1270477027,375555582,1270472970,0,-41
158,375560713,1270477027,375555581,1270472970,0,-41
159,375560713,1270477027,375555607,1270473169,0,-41
160,375560713,1270477027,375555607,1270473169,0,-52
161,375560713,1270477027,375555606,1270473170,0,-52
162,375560713,1270477027,375555605,1270473173,0,-52
163,375560713,1270477027,375555604,1270473174,0,-60
164,375560713,1270477027,375555604,1270473174,0,-60
165,375560713,1270477027,375555603,1270473174,0,-60
166,375560713,1270477027,375555602,1270473176,0,-60
167,375560713,1270477027,375555601,1270473177,0,-60
168,375560713,1270477027,375555601,1270473178,0,-60
169,375560713,1270477027,375555633,1270473394,0,-60
170,375560713,1270477027,375555632,1270473395,0,-60
171,375560713,1270477027,375555631,1270473396,0,-60
172,375560713,1270477027,375555630,1270473399,0,-60
173,375560713,1270477027,375555629,1270473401,0,-60
174,375560713,1270477027,375555629,1270473402,0,-60
175,375560713,1270477027,375555628,1270473402,0,-60
176,375560713,1270477027,375555627,1270473403,0,-60
177,375560713,1270477027,375555626,1270473405,0,-60
178,375560713,1270477027,375555625,1270473407,0,-60
179,375560713,1270477027,375555651,1270473646,0,-60
180,375560713,1270477027,375555650,1270473647,0,-60
181,375560713,1270477027,375555649,1270473649,0,-60
182,375560713,1270477027,375555648,1270473652,0,-60
183,375560713,1270477027,375555647,1270473654,0,-60
184,375560713,1270477027,375555646,1270473655,0,-60
185,375560713,1270477027,375555646,1270473656,0,-74
186,375560713,1270477027,375555645,1270473657,0,-74
187,375560713,1270477027,375555644,1270473660,0,-74
188,375560713,1270477027,375555643,1270473661,0,-74
189,375560713,1270477027,375555667,1270473932,0,-74
190,375560713,1270477027,375555666,1270473933,0,-74
191,375560713,1270477027,375555665,1270473934,0,-74
192,375560713,1270477027,375555664,1270473936,0,-68
193,375560713,1270477027,375555663,1270473939,0,-68
194,375560713,1270477027,375555662,1270473940,0,-68
195,375560713,1270477027,375555661,1270473941,0,-68
196,375560713,1270477027,375555660,1270473942,0,-68
197,375560713,1270477027,375555659,1270473945,0,-68
198,375560713,1270477027,375555658,1270473946,0,-68
199,375560713,1270477027,375555679,1270474229,0,-68
200,375560713,1270477027,375555678,1270474229,0,-68
201,375560713,1270477027,375555677,1270474231,0,-68
202,375560713,1270477027,375555675,1270474233,0,-68
203,375560713,1270477027,375555674,1270474236,0,-68
204,375560713,1270477027,375555673,1270474237,0,-68
205,375560713,1270477027,375555672,1270474239,0,-68
206,375560713,1270477027,375555671,1270474240,0,-68
207,375560713,1270477027,375555670,1270474242,0,-68
208,375560713,1270477027,375555669,1270474244,0,-68
209,375560713,1270477027,375555684,1270474542,0,-68
210,375560713,1270477027,375555683,1270474543,0,-68
211,375560713,1270477027,375555681,1270474545,0,-68
212,375560713,1270477027,375555680,1270474547,0,-68
213,375560713,1270477027,375555679,1270474550,0,-68
214,375560713,1270477027,375555678,1270474552,0,-68
215,375560713,1270477027,375555677,1270474553,0,-68
216,375560713,1270477027,375555675,1270474554,0,-68
217,375560713,1270477027,375555674,1270474557,0,-68
218,375560713,1270477027,375555689,1270474873,0,-68
219,375560713,1270477027,375555688,1270474874,0,-68
220,375560713,1270477027,375555687,1270474875,0,-68
221,375560713,1270477027,375555686,1270474876,0,-68
222,375560713,1270477027,375555684,1270474879,0,-68
223,375560713,1270477027,375555683,1270474881,0,-68
224,375560713,1270477027,375555682,1270474883,0,-68
225,375560713,1270477027,375555680,1270474884,0,-68
226,375560713,1270477027,375555679,1270474886,0,-68
227,375560713,1270477027,375555678,1270474888,0,-68
228,375560713,1270477027,375555697,1270475223,0,-68
229,375560713,1270477027,375555695,1270475225,0,-68
230,375560713,1270477027,375555694,1270475227,0,-68
231,375560713,1270477027,375555693,1270475229,0,-68
232,375560713,1270477027,375555692,1270475232,0,-68
233,375560713,1270477027,375555690,1270475235,0,-68
234,375560713,1270477027,375555689,1270475238,0,-68
235,375560713,1270477027,375555688,1270475239,0,-68
236,375560713,1270477027,375555686,1270475241,0,-68
237,375560713,1270477027,375555685,1270475244,0,-68
238,375560713,1270477027,375555705,1270475588,0,-68
239,375560713,1270477027,375555703,1270475590,0,-68
240,375560713,1270477027,375555702,1270475592,0,-68
241,375560713,1270477027,375555701,1270475593,0,-68
242,375560713,1270477027,375555699,1270475596,0,-68
243,375560713,1270477027,375555698,1270475600,0,-68
244,375560713,1270477027,375555697,1270475602,0,-68
245,375560713,1270477027,375555695,1270475604,0,-68
246,375560713,1270477027,375555693,1270475606,0,-68
247,375560713,1270477027,375555692,1270475609,0,-68
248,375560713,1270477027,375555710,1270475959,0,-68
249,375560713,1270477027,375555709,1270475961,0,-68
250,375560713,1270477027,375555707,1270475962,0,-68
251,375560713,1270477027,375555706,1270475964,0,-68
252,375560713,1270477027,375555704,1270475967,0,-68
253,375560713,1270477027,375555703,1270475971,0,-68
254,375560713,1270477027,375555702,1270475973,0,-68
255,375560713,1270477027,375555700,1270475975,0,-68
256,375560713,1270477027,375555699,1270475977,0,-68
257,375560713,1270477027,375555697,1270475980,0,-68
258,375560713,1270477027,375555726,1270476332,0,-68
259,375560713,1270477027,375555725,1270476335,0,-68
260,375560713,1270477027,375555723,1270476337,0,-74
261,375560713,1270477027,375555721,1270476339,0,-74
262,375560713,1270477027,375555720,1270476342,0,-74
263,375560713,1270477027,375555718,1270476345,0,-74
264,375560713,1270477027,375555717,1270476348,0,-74
265,375560713,1270477027,375555715,1270476350,0,-74
266,375560713,1270477027,375555714,1270476352,0,-74
267,375560713,1270477027,375555712,1270476355,0,-74
268,375560713,1270477027,375555744,1270476745,0,-74
269,375560713,1270477027,375555743,1270476748,0,-74
270,375560713,1270477027,375555741,1270476750,0,-74
271,375560713,1270477027,375555739,1270476752,0,-74
272,375560713,1270477027,375555738,1270476755,0,-74
273,375560713,1270477027,375555736,1270476758,0,-70
274,375560713,1270477027,375555735,1270476762,0,-70
275,375560713,1270477027,375555733,1270476764,0,-70
276,375560713,1270477027,375555732,1270476766,0,-70
277,375560713,1270477027,375555730,1270476770,0,-70
278,375560713,1270477027,375555756,1270477166,0,-70
279,375560713,1270477027,375555754,1270477169,0,-70
280,375560713,1270477027,375555753,1270477171,0,-70
281,375560713,1270477027,375555751,1270477173,0,-70
282,375560713,1270477027,375555749,1270477176,0,-70
283,375560713,1270477027,375555748,1270477179,0,-70
284,375560713,1270477027,375555746,1270477183,0,-70
285,375560713,1270477027,375555744,1270477186,0,-70
286,375560713,1270477027,375555743,1270477188,0,-74
287,375560713,1270477027,375555741,1270477191,0,-74
288,375560713,1270477027,375555739,1270477194,0,-74
289,375560713,1270477027,375555738,1270477197,0,-74
290,375560713,1270477027,375555736,1270477200,0,-74
291,375560713,1270477027,375555734,1270477202,0,-74
292,375560713,1270477027,375555732,1270477205,0,-74
293,375560713,1270477027,375555730,1270477208,0,-74
294,375560713,1270477027,375555761,1270477646,0,-74
295,375560713,1270477027,375555759,1270477649,0,-74
296,375560713,1270477027,375555757,1270477652,0,-74
297,375560713,1270477027,375555801,1270478109,0,-74
298,375560713,1270477027,375555799,1270478112,0,-74
299,375560713,1270477027,375555798,1270478116,0,-74
300,375560713,1270477027,375555796,1270478119,0,-74
301,375560713,1270477027,375555794,1270478123,0,-74
302,375560713,1270477027,375555792,1270478127,0,-74
303,375560713,1270477027,375555790,1270478131,0,-74
304,375560713,1270477027,375555788,1270478136,0,-74
